spec_code,Species,stock_code,MaxLengthTL_estimate,Troph_estimate,seTroph_estimate,a_estimate,sd_log10a_estimate,b_estimate,sd_b_estimate,K_estimate,ComDepthMin_estimate,ComDepthMax_estimate,DepthMin_estimate,DepthMax_estimate,PredPreyRatioMin_estimate,PredPreyRatioMax_estimate,TempPrefMin_estimate,TempPrefMean_estimate,TempPrefMax_estimate,FeedingPath_estimate,MaxLengthSL_estimate,to_matrix,mean_temp_matrix,Life_span_matrix,Generation_time_matrix,tm_matrix,E_matrix,Resilience_matrix,QB_matrix,BodyShapeI_morphdat,OperculumPresent_morphdat,LLinterrupted_morphdat,Notched_morphdat,DorsalSoftRaysMin_morphdat,DorsalSoftRaysMax_morphdat,Genus_species,FBname_species,Fresh_species,Brack_species,Saltwater_species,DemersPelag_species,AirBreathing_species,Vulnerability_species,PriceCateg_species,Dangerous_species,Electrogenic_species,PD50_species
58723,Saurenchelys lateromaculata,48439,51.16999816894531,3.4100000858306885,0.46000000834465027,8.912510238587856e-4,0.2070000022649765,2.9800000190734863,0.10700000077486038,0.4399999976158142,129,339,50,700,5.81767214860472,382.417005840191,11.8,16.3,21.7,pelagic,41.959999084472656,-0.93,25,5.900000095367432,3.598249912261963,2.9000000953674316,0.5,High; decline threshold 0.99,161.6,eel-like,0,FALSE,0,16.833697233424502,33.16075856351511,Saurenchelys,Arafura perchlet,0,0,1,demersal,WaterAssumed,42.08,unknown,harmless,no special ability,0.5005000233650208
58724,Saurenchelys meteori,48440,44.150001525878906,3.390000104904175,0.46000000834465027,8.912510238587856e-4,0.2070000022649765,2.9800000190734863,0.10700000077486038,0.5099999904632568,271.333581804668,426.1541144159937,191.79810443917307,705,5.86920747660472,394.045459388404,19.68871841625407,23.291507734878344,25.620039181780076,pelagic,36.20000076293945,-0.28,8,5.599999904632568,1.6375199556350708,1.399999976158142,0.5,High; decline threshold 0.99,6.6,eel-like,0,FALSE,0,87.10742208340118,85.74367054151207,Saurenchelys,Broad-banded Pipefish,0,0,1,demersal,WaterAssumed,26.8,unknown,harmless,no special ability,0.5005000233650208
58791,Zebrasoma desjardinii,48516,40,2,0,0.02290870063006878,0.16500000655651093,2.9700000286102295,0.0860000029206276,0.3499999940395355,5,17,3,30,124.61977316706,7174.0628815569,25.4,27.6,29.1,benthic,34.59000015258789,-0.43,25,8.100000381469727,2.3609700202941895,2,0.5,High; decline threshold 0.99,7.9,short and / or deep,0,FALSE,0,27,31,Zebrasoma,Indian sail-fin surgeonfish,0,0,1,reef-associated,WaterAssumed,32.64,medium,harmless,no special ability,0.5077999830245972
58827,Liparis fishelsoni,48548,2.5999999046325684,3.059999942779541,0.5199999809265137,0.005248070228844881,0.17499999701976776,3.1500000953674316,0.09740000218153,4.119999885559082,25,28,25,30,3.32453890864734,478.204347269564,26.532193881378255,28.437991673993963,29.25892032341904,benthic,2.130000114440918,-0.07,25,0.699999988079071,0.33630499243736267,0.30000001192092896,0.5,High; decline threshold 0.99,41.4,fusiform / normal,0,FALSE,0,10.318987068507461,10.732514029852465,Liparis,Crimson triplefin,0,0,1,demersal,WaterAssumed,10,unknown,harmless,no special ability,0.5
58956,Aseraggodes sinusarabici,48677,9.640000343322754,3.4700000286102295,0.5199999809265137,0.00954992976039648,0.164000004529953,3.069999933242798,0.08609999716281891,0.8100000023841858,38,52,35,68,7.21735911383101,223.537237280826,22.3,23.6,28.2,benthic,7.900000095367432,-0.28,25,3.4000000953674316,1.446079969406128,1.100000023841858,0.5,High; decline threshold 0.99,46.2,short and / or deep,0,FALSE,0,59,67,Aseraggodes,Gubal goatfish,0,0,1,demersal,WaterAssumed,16.55,very high,harmless,no special ability,0.5
58972,Bothus tricirrhitus,48694,27.780000686645508,3.690000057220459,0.5899999737739563,0.010715199634432793,0.1860000044107437,3.0399999618530273,0.09130000323057175,0.17000000178813934,7,31,1,60,6.0104482716791,167.128115909693,22.6922272408406,26.837513162950238,28.73828419660145,benthic,22.780000686645508,-2.48,25,15.199999809265137,9.240180015563965,7.5,0.5,Medium; decline threshold 0.95,73.4,short and / or deep,-0.38796602494339927,FALSE,0,86.85794729889693,94.52290167649865,Bothus,Shortheaded tonguesole,0,0,1,demersal,WaterAssumed,57.21,very high,harmless,no special ability,0.5
59052,Antigonia indica,48773,9.300000190734863,2.890000104904175,0.30000001192092896,0.021877599880099297,0.12700000405311584,3.0399999618530273,0.08609999716281891,0.756042673656892,80,176,50,320,8.13409989811523,135.406855233104,16.5,22.3,27.6,benthic,7.630000114440918,-0.3001811390104498,25,4.113230681733485,1.6427005902850966,1.2291156547988695,0.5,"Please enter values for K, tmax.",35,short and / or deep,0,FALSE,0,26,30,Antigonia,Elat electric ray,0,0,1,demersal,WaterAssumed,10,unknown,harmless,no special ability,0.5
59179,Siphamia tubifer,48903,7,3.5,0.5,0.014791100285947323,0.1679999977350235,3.059999942779541,0.09130000323057175,1.340000033378601,1,18,0,100,7.91551758941844,95.2320915949854,24.6,28.3,29.2,benthic,5.739999771118164,-0.17,25,2.0999999046325684,0.8950120210647583,0.699999988079071,0.5,High; decline threshold 0.99,22.7,short and / or deep,0,FALSE,0,9,9,Siphamia,Tubifer cardinalfish,0,0,1,reef-associated,WaterAssumed,10.53,high,harmless,no special ability,0.5
59388,Priolepis goldshmidtae,49122,38.79999923706055,3.5799999237060547,0.3799999952316284,0.010232900269329548,0.16699999570846558,3.009999990463257,0.09099999815225601,0.20999999344348907,222,295,200,400,6.39963416903339,78.9953808128409,21.3686906008609,26.18257688735574,27.223791789049148,benthic,31.799999237060547,-0.78,8,13.5,3.7729198932647705,3.4000000953674316,0.5,Medium; decline threshold 0.95,8,fusiform / normal,0,FALSE,0,10,11,Priolepis,Queen coris,0,0,1,bathydemersal,WaterAssumed,45.86,very high,harmless,no special ability,0.5
59404,Psilogobius randalli,49138,5.860000133514404,3.2100000381469727,0.3400000035762787,0.0074130999855697155,0.16899999976158142,3.0899999141693115,0.09019999951124191,1.2000000476837158,2,11,0,20,8.30267645568284,152.647440309148,26.164832328817088,27.919717391561232,28.907627687145563,benthic,4.800000190734863,-0.21,25,2.299999952316284,1.0657299757003784,0.800000011920929,0.5,High; decline threshold 0.99,62.5,elongated,0,FALSE,0,10.601520188036599,11.015271677326238,Psilogobius,Anomolous goby,0,0,1,demersal,WaterAssumed,11.53,very high,harmless,no special ability,0.625
59445,Fusigobius humeralis,49179,5.369999885559082,3.190000057220459,0.3400000035762787,0.010232900269329548,0.16699999570846558,3.009999990463257,0.09099999815225601,1.2999999523162842,5,17,3,30,8.31891920392081,155.9589986267,24.7,28.3,29.3,benthic,4.400000095367432,-0.2,25,2.0999999046325684,0.9690970182418823,0.699999988079071,0.5,High; decline threshold 0.99,65.6,fusiform / normal,0,FALSE,0,9,9,Fusigobius,Shoulderspot sandgoby,0,0,1,demersal,WaterAssumed,10.53,very high,harmless,no special ability,0.5005000233650208
59446,Fusigobius maximus,49180,9.149999618530273,3.299999952316284,0.3499999940395355,0.0074130999855697155,0.16899999976158142,3.0899999141693115,0.09019999951124191,0.7900000214576721,5,13,3,21,8.1167030683587,123.782130760317,24.7,28.4,29.3,benthic,7.5,-0.29,25,3.5,1.4968500137329102,1.100000023841858,0.5,High; decline threshold 0.99,48,elongated,0,FALSE,0,9,9,Fusigobius,Large sandgoby,0,0,1,demersal,WaterAssumed,17.15,very high,harmless,no special ability,0.5005000233650208
59500,Scorpaenopsis possi,49232,23.670000076293945,4.139999866485596,0.75,0.01288249995559454,0.16099999845027924,3.0199999809265137,0.08889999985694885,0.25999999046325684,7,29,2,55,2.87134870636309,228.195034591175,25.4,28,29,pelagic,19.399999618530273,-0.71,25,10.800000190734863,4.064020156860352,3,0.5,Medium; decline threshold 0.95,27,fusiform / normal,0,FALSE,0,9,9,Scorpaenopsis,Poss's scorpionfish,0,0,1,demersal,WaterAssumed,39,high,harmless,no special ability,0.5
59507,Scorpaenopsis vittapinna,49240,8.5,3.6700000762939453,0.6600000262260437,0.01288249995559454,0.16099999845027924,3.0199999809265137,0.08889999985694885,0.6600000262260437,4,21,0,40,3.20210712529242,366.196466437639,24.7,28.3,29.2,pelagic,6.96999979019165,-0.34,25,4.199999809265137,1.7771899700164795,1.2999999523162842,0.5,High; decline threshold 0.99,44.3,fusiform / normal,0,FALSE,0,9,9,Scorpaenopsis,Bandfin scorpionfish,0,0,1,reef-associated,WaterAssumed,21.59,high,harmless,no special ability,0.5
59514,Jaydia smithi,49246,14.5,3.5799999237060547,0.5699999928474426,0.00954992976039648,0.11599999666213989,3.0999999046325684,0.07169999927282333,0.6800000071525574,50,121,22,230,7.6376452171821,91.3173167616881,21,25.9,28.1,benthic,11.890000343322754,-0.29,25,4.099999904632568,1.5946799516677856,1.2000000476837158,0.5,High; decline threshold 0.99,28.8,fusiform / normal,0,FALSE,0,9,9,Jaydia,Smith's cardinalfish,0,0,1,demersal,WaterAssumed,20.93,high,harmless,no special ability,0.5
59649,Bodianus trilineatus,49380,28,3.450000047683716,0.44999998807907104,0.010471300221979618,0.16500000655651093,3.0899999141693115,0.08980000019073486,0.3499999940395355,86,135,73,200,7.28049819275202,102.372912168399,18.5,21.3,22.7,benthic,22.959999084472656,-0.48,17,8.100000381469727,2.226799964904785,2.0999999046325684,0.5,High; decline threshold 0.99,6.5,fusiform / normal,-0.425269088360551,FALSE,0,9.741221175327173,10.54676029508394,Bodianus,Fourline hogfish,0,0,1,reef-associated,WaterAssumed,31.55,very high,harmless,no special ability,0.5
59659,Omobranchus steinitzi,49390,3.9000000953674316,2.819999933242798,0.1599999964237213,0.005754400044679642,0.17800000309944153,3.059999942779541,0.10100000351667404,1.6299999952316284,2,6,1,10,13.2944639001301,500.726752151318,25.602975374102364,28.001816684708977,29.209612649182624,benthic,3.200000047683716,-0.17,25,1.7000000476837158,0.839697003364563,0.699999988079071,0.5,High; decline threshold 0.99,90.4,fusiform / normal,0,FALSE,0,12.647517731627115,13.285540478386073,Omobranchus,Arab blenny,0,0,1,demersal,WaterAssumed,10,unknown,harmless,no special ability,0.5
59777,Nectamia fusca,49513,11.199999809265137,3.3399999141693115,0.2199999988079071,0.017378000542521477,0.11100000143051147,2.9600000381469727,0.07169999927282333,0.8700000047683716,3,11,1,20,8.0323430565043,121.690915923729,25.7,28.7,29.3,benthic,7.260000228881836,-0.24,25,3.200000047683716,1.2877399921417236,1,0.5,High; decline threshold 0.99,14.9,short and / or deep,0,FALSE,0,9,9,Nectamia,Ghost cardinalfish,0,0,1,reef-associated,WaterAssumed,15.39,high,harmless,no special ability,0.5019999742507935
59779,Fowleria isostigma,49515,8.539999961853027,3.5,0.5400000214576721,0.014791100285947323,0.1679999977350235,3.059999942779541,0.09130000323057175,1.1100000143051147,3,16,0,30,7.85848190292523,95.2320915949854,25.8,28.7,29.3,benthic,7,-0.21,25,2.5,1.0756900310516357,0.800000011920929,0.5,High; decline threshold 0.99,49.9,short and / or deep,0,FALSE,0,9,9,Fowleria,Dotted cardinalfish,0,0,1,reef-associated,WaterAssumed,12.47,high,harmless,no special ability,0.5038999915122986
59879,Vinciguerria mabahiss,49635,5.880000114440918,3.130000114440918,0.2800000011920929,0.0031622799579054117,0.1940000057220459,3.180000066757202,0.10899999737739563,4.860000133514404,59,226,0,500,3.2536934264083,64.1356398918285,21.4,22.8,24.9,pelagic,4.820000171661377,-0.06,8,0.6000000238418579,0.27790701389312744,0.20000000298023224,0.5,High; decline threshold 0.99,34.2,eel-like,0,FALSE,0,18.850513811959782,22.526746064959497,Vinciguerria,Bluestripe pipefish,0,0,1,bathypelagic,WaterAssumed,10,unknown,harmless,no special ability,0.5311999917030334
60031,Gymnapogon melanogaster,49777,2.809999942779541,3.0999999046325684,0.4300000071525574,0.0038904501125216484,0.17100000381469727,3.119999885559082,0.09000000357627869,3.119999885559082,0,1,0,2,8.65750532899015,203.687928981896,25.57640859054627,28.06492006086123,28.9638826053381,pelagic,2.299999952316284,-0.1,17,0.8999999761581421,0.4496150016784668,0.4000000059604645,0.5,High; decline threshold 0.99,64.3,elongated,0,FALSE,0,9,9,Gymnapogon,Loki whip-goby,0,0,1,reef-associated,WaterAssumed,10,high,harmless,no special ability,0.5009999871253967
60074,Naso elegans,49820,54.900001525878906,2,0,0.023442300036549568,0.1940000057220459,2.9600000381469727,0.10199999809265137,0.25999999046325684,7,18,5,30,116.194780173697,7174.0628815569,24.8,27.1,28.7,benthic,45,-0.57,25,11,3.199690103530884,2.5999999046325684,0.5,Medium; decline threshold 0.95,18.5,short and / or deep,0,FALSE,0,26,30,Naso,Elegant unicornfish,0,0,1,reef-associated,WaterAssumed,46.16,medium,harmless,no special ability,0.5
60362,Apogonichthyoides pharaonis,50116,9.5,3.430000066757202,0.47999998927116394,0.01122019998729229,0.13199999928474426,3.069999933242798,0.08009999990463257,1.0099999904632568,0,1,0,2,8.00592097090514,107.08122617311,24.6,26.8,27.6,benthic,7.789999961853027,-0.21,25,2.799999952316284,1.152809977531433,0.8999999761581421,0.5,High; decline threshold 0.99,35.3,elongated,0,FALSE,0,13.320466129906551,14.605920598430515,Apogonichthyoides,Pharaoh cardinalfish,0,0,1,demersal,WaterAssumed,13.79,high,harmless,no special ability,0.5
60363,Ostorhinchus spilurus,50117,8.970000267028809,3.4800000190734863,0.3799999952316284,0.01258930005133152,0.18299999833106995,3.0899999141693115,0.08969999849796295,1.059999942779541,39,52,37,65,7.92025891607236,99.4181400623952,22.9,25.3,26.3,benthic,7.349999904632568,-0.22,25,2.5999999046325684,1.0998400449752808,0.800000011920929,0.5,High; decline threshold 0.99,48.3,short and / or deep,0,FALSE,0,9,9,Ostorhinchus,Reef-flat cardinalfish,0,0,1,reef-associated,WaterAssumed,12.93,high,harmless,no special ability,0.5
60370,Apogon latus,50124,8.710000038146973,3.4600000381469727,0.44999998807907104,0.007079460192471743,0.18700000643730164,3.2200000286102295,0.10400000214576721,1.090000033378601,2,11,0,20,7.91086807723237,97.9911526437013,24.92540941517225,27.56358915077559,28.630114561164277,benthic,7.139999866485596,-0.36,25,2.4000000953674316,1.467919945716858,1.2000000476837158,0.5,High; decline threshold 0.99,161.6,short and / or deep,-0.41395790358963097,FALSE,0,8.999999999999998,9,Apogon,Flame cardinalfish,0,0,1,reef-associated,WaterAssumed,13.28,high,harmless,no special ability,0.5
60532,Arnoglossus marisrubri,50300,18.530000686645508,3.559999942779541,0.38999998569488525,0.009120110422372818,0.17599999904632568,3.0399999618530273,0.09520000219345093,0.25,365,374,363,383,6.6811634956552,197.084825838282,19.48155844198121,23.419806364111594,25.933230238139544,benthic,15.1899995803833,-1.66,8,10.300000190734863,6.309720039367676,5.199999809265137,0.5,Medium; decline threshold 0.95,29.3,short and / or deep,0,FALSE,0,76.2355390971426,80.53921674517714,Arnoglossus,Khaki flounder,0,0,1,bathydemersal,WaterAssumed,41.73,very high,harmless,no special ability,0.5
60760,Plectorhinchus umbrinus,50531,70.01000213623047,3.809999942779541,0.6100000143051147,0.018620900809764862,0.19099999964237213,2.940000057220459,0.09430000185966492,0.1599999964237213,5,26,0,50,5.08867315150802,63.173826074179,23.599619521646094,27.89746590615637,29.097902242817774,benthic,57.40999984741211,-2.65,25,16.100000381469727,9.802689552307129,8,0.5,Medium; decline threshold 0.95,249.8,fusiform / normal,0,FALSE,-0.1940884426508682,16.304056249806763,18.068050347962487,Plectorhinchus,Blackspotted rubberlip,0,0,1,reef-associated,WaterAssumed,66.78,medium,harmless,no special ability,0.5
60766,Plectorhinchus faetela,50537,70.01000213623047,3.809999942779541,0.6100000143051147,0.018620900809764862,0.19099999964237213,2.940000057220459,0.09430000185966492,0.1599999964237213,5,26,0,50,5.08867315150802,63.173826074179,24.21598765261196,27.671567274338503,28.954750500234592,benthic,57.40999984741211,-2.65,25,16.100000381469727,9.802689552307129,8,0.5,Medium; decline threshold 0.95,73.4,eel-like,0,FALSE,0,12.052780790594316,12.858594089688275,Plectorhinchus,Nago snakemoray,0,0,1,demersal,WaterAssumed,66.78,medium,harmless,no special ability,0.5
60799,Kraemeria nuda,50572,4,3.140000104904175,0.4099999964237213,0.0038904501125216484,0.17100000381469727,3.119999885559082,0.09000000357627869,1.781034697361613,3,11,1,20,8.53435697692558,193.208621981496,23.385979819631483,27.030286199710048,29.118649067528256,benthic,3.2799999713897705,-0.1776916268486762,25,2.1966060149469904,0.9213866441065314,0.6990363433294382,0.5,"Please enter values for K, tmax.",31.9,elongated,0,FALSE,0,32.33680585645625,33.753300668858536,Kraemeria,Glotta tonguesole,0,0,1,demersal,WaterAssumed,10,unknown,harmless,no special ability,0.5098000168800354
60813,Cheilinus abudjubbe,50586,26.600000381469727,3.5199999809265137,0.5299999713897705,0.02137959934771061,0.1979999989271164,2.9700000286102295,0.10599999874830246,0.3700000047683716,1,6,0,10,7.26491806851522,97.9911526437013,24.7,27.6,29.2,benthic,21.799999237060547,-0.48,25,7.599999904632568,2.8333799839019775,2.0999999046325684,0.5,High; decline threshold 0.99,25.1,short and / or deep,0,FALSE,0,49.417666229803906,54.39836812521813,Cheilinus,Two-spot razorfish,0,0,1,demersal,WaterAssumed,33.92,very high,harmless,no special ability,0.5038999915122986
60891,Physiculus sudanensis,50664,31.719999313354492,3.430000066757202,0.44999998807907104,0.0038904501125216484,0.15299999713897705,3.109999895095825,0.09080000221729279,0.1899999976158142,764,773,762,782,4.05572618636496,176.156689367891,22.360983178559177,23.515737491216157,23.922860775153783,pelagic,26,-0.91,8,14.899999618530273,4.069119930267334,3.9000000953674316,0.5,Medium; decline threshold 0.95,9,eel-like,0,FALSE,0,158.10155119972012,88.39381731401757,Physiculus,Barane's moray,0,0,1,benthopelagic,WaterAssumed,45.2,medium,harmless,no special ability,0.5
60913,Upeneus davidaromi,50693,29.280000686645508,3.450000047683716,0.49000000953674316,0.00954992976039648,0.16500000655651093,3.0899999141693115,0.08619999885559082,0.38999998569488525,250,300,150,500,7.23626341644536,102.372912168399,21.7,21.7,21.9,benthic,24,-0.44,8,7.300000190734863,1.9658199548721313,1.899999976158142,0.5,High; decline threshold 0.99,4.3,fusiform / normal,0,FALSE,0,9,9,Upeneus,Darom's goatfish,0,0,1,bathydemersal,WaterAssumed,33.31,high,harmless,no special ability,0.5
61068,Amblyglyphidodon indicus,50848,10.130000114440918,2.7200000286102295,0.30000001192092896,0.023442300036549568,0.15600000321865082,2.9800000190734863,0.08879999816417694,0.6600000262260437,3,9,2,15,17.5194784302723,716.823194692873,24.8,27.4,29.1,pelagic,8.300000190734863,-0.34,25,4.199999809265137,1.7435200214385986,1.2999999523162842,0.5,High; decline threshold 0.99,44.9,short and / or deep,0,FALSE,0,11,13,Amblyglyphidodon,Maldives damselfish,0,0,1,reef-associated,WaterAssumed,22.08,unknown,harmless,no special ability,0.5005000233650208
61099,Onigocia bimaculata,50882,8.050000190734863,3.4000000953674316,0.5799999833106995,0.004570879973471165,0.14800000190734863,3.0899999141693115,0.09000000357627869,1.350000023841858,5,17,3,30,3.55992132818292,531.157716458319,24,27.7,29.3,benthic,6.599999904632568,-0.17,17,2.0999999046325684,0.9109770059585571,0.699999988079071,0.5,High; decline threshold 0.99,34,elongated,0,FALSE,0,28.523181622172547,28.279534753926605,Onigocia,Two-spotted flathead,0,0,1,demersal,WaterAssumed,10.53,high,harmless,no special ability,0.5038999915122986
61176,Argyrops megalommatus,50960,25.25,3.4700000286102295,0.3499999940395355,0.019952600821852684,0.16899999976158142,2.9600000381469727,0.08810000121593475,0.3199999928474426,134,240,100,400,5.19856263445834,56.8799225485038,22.470883324060747,25.352040857406784,28.144651921697044,benthic,20.700000762939453,-0.57,25,8.800000190734863,3.2722699642181396,2.4000000953674316,0.5,High; decline threshold 0.99,11.8,short and / or deep,0,FALSE,0,10,10,Argyrops,Red Sea soldierbream,0,0,1,demersal,WaterAssumed,36.04,very high,harmless,no special ability,0.5077999830245972
61210,Leptocephalus ophichthoides,50993,56.63999938964844,4.190000057220459,0.7300000190734863,7.585780113004148e-4,0.21799999475479126,3.059999942779541,0.11500000208616257,0.38999998569488525,22,95,0,200,3.39556478279865,85.7958869133231,23.7,28.6,29.4,benthic,46.439998626708984,-1.05,25,6.599999904632568,4.058800220489502,3.299999952316284,0.5,High; decline threshold 0.99,249.8,eel-like,0,FALSE,0,19.322965270005987,22.234330940655106,Leptocephalus,Nebulous snake eel,0,0,1,pelagic-neritic,WaterAssumed,45.75,unknown,harmless,no special ability,1
61211,Nettenchelys bellottii,50994,38.9900016784668,3.380000114440918,0.46000000834465027,8.912510238587856e-4,0.2070000022649765,2.9800000190734863,0.10700000077486038,0.5699999928474426,246,383,200,600,5.66616104008174,348.943600686014,12.188038502477829,16.55576355197026,19.94376553209751,pelagic,31.969999313354492,-0.71,8,4.599999904632568,2.785490036010742,2.299999952316284,0.5,High; decline threshold 0.99,99.8,eel-like,0,FALSE,0,69.56616431382962,68.63240522820502,Nettenchelys,Pacific barracudina,0,0,1,bathypelagic,WaterAssumed,29.61,unknown,harmless,no special ability,0.5009999871253967
61244,Neocentropogon mesedai,51027,7.889999866485596,3.1500000953674316,0.2800000011920929,0.01122019998729229,0.17299999296665192,3.0399999618530273,0.08569999784231186,0.41999998688697815,308,342,300,383,3.26657649562321,651.311187092538,18.39467154163254,21.62108463361161,24.03856767510131,benthic,6.46999979019165,-0.58,8,6.599999904632568,2.86080002784729,2.200000047683716,0.5,High; decline threshold 0.99,23.6,fusiform / normal,0,FALSE,0,8,8,Neocentropogon,Meseda waspfish,0,0,1,bathydemersal,WaterAssumed,30.98,unknown,harmless,no special ability,0.5156000256538391
61282,Syngnathus safina,51068,25.549999237060547,3.309999942779541,0.47999998927116394,2.7542299358174205e-4,0.1850000023841858,3.2100000381469727,0.09189999848604202,0.6100000143051147,24,29,23,33,6.30668696693383,496.8665784015,23.937619252485405,26.575554010635482,27.890231805259667,benthic,20.950000762939453,-0.66,25,4.300000190734863,2.6062800884246826,2.0999999046325684,0.5,High; decline threshold 0.99,161.6,eel-like,0,FALSE,0,34.46899164504076,20.37886485459428,Syngnathus,Straightstick pipefish,0,0,1,demersal,WaterAssumed,25.58,unknown,harmless,no special ability,0.5
61334,Cabillus macrophthalmus,51118,2.990000009536743,3.0799999237060547,0.3199999928474426,0.0074130999855697155,0.16899999976158142,3.0899999141693115,0.09019999951124191,2.2300000190734863,151,251,120,400,8.75086363395954,215.140357874308,12,16.4,21.3,benthic,2.450000047683716,-0.13,8,1.2000000476837158,0.6043540239334106,0.5,0.5,High; decline threshold 0.99,16.9,short and / or deep,0,FALSE,0,8,9,Cabillus,Bigeye cabillus,0,0,1,bathydemersal,WaterAssumed,10,very high,harmless,no special ability,0.5038999915122986
61336,Gobius koseirensis,51120,12.329999923706055,3.1600000858306885,0.23999999463558197,0.0074130999855697155,0.16699999570846558,3.0899999141693115,0.08619999885559082,0.6000000238418579,5,26,0,50,8.05694767977151,143.505229486775,25.389860825264563,27.489958747680742,28.662189781835277,benthic,10.109999656677246,-0.66,25,4.300000190734863,2.6062800884246826,2.0999999046325684,0.5,High; decline threshold 0.99,73.4,elongated,0,FALSE,0,11.177582423857164,11.37864148975344,Gobius,Large sandgoby,0,0,1,demersal,WaterAssumed,24.72,very high,harmless,no special ability,0.5
61337,Gobius leucomelas,51121,12.329999923706055,3.1600000858306885,0.23999999463558197,0.0074130999855697155,0.16699999570846558,3.0899999141693115,0.08619999885559082,0.6000000238418579,5,26,0,50,8.05694767977151,143.505229486775,25.389860825264563,27.489958747680742,28.662189781835277,benthic,10.109999656677246,-0.66,25,4.300000190734863,2.6062800884246826,2.0999999046325684,0.5,High; decline threshold 0.99,73.4,elongated,0,FALSE,0,11.177582423857164,11.37864148975344,Gobius,Large sandgoby,0,0,1,demersal,WaterAssumed,24.72,very high,harmless,no special ability,0.5
61378,Torpedo suessii,51162,29.100000381469727,4.059999942779541,0.7099999785423279,0.014791100285947323,0.17599999904632568,2.9700000286102295,0.09549999982118607,0.25,73,269,1,600,3.52759633514941,95.2963266874875,23.22945253810048,27.36767288486933,28.485577959524004,benthic,23.860000610351563,-0.71,25,11.300000190734863,3.02128005027771,3,0.5,Medium; decline threshold 0.95,24.2,eel-like,0,FALSE,0,40.38245407020815,27.789579975961704,Torpedo,Red sea torpedo,0,0,1,demersal,WaterAssumed,35.8,medium,harmless,weakly discharging,0.5005000233650208
62164,Uranoscopus fuscomaculatus,52123,30,4.130000114440918,0.6800000071525574,0.007943280041217804,0.1979999989271164,3.0899999141693115,0.10100000351667404,0.33000001311302185,368,378,366,389,6.51462837700601,45.0201248124266,22.983329157183196,26.56551741183574,28.467222863110347,benthic,24.600000381469727,-0.5,25,8.600000381469727,2.3993399143218994,2.200000047683716,0.5,High; decline threshold 0.99,9.4,eel-like,0,FALSE,0,26.81965589555339,27.73214255838435,Uranoscopus,Dollfus' stargrazer,0,0,1,demersal,WaterAssumed,32.5,unknown,harmless,no special ability,0.5
62183,Microbrotula bentleyi,52144,4.96999979019165,3.180000066757202,0.47999998927116394,0.004677350167185068,0.20399999618530273,3.0299999713897705,0.11400000005960464,1.6799999475479126,5,28,0,55,6.95337604948384,663.812283968472,22.9,27.5,29,benthic,4.070000171661377,-0.16,25,1.600000023841858,0.770937979221344,0.6000000238418579,0.5,High; decline threshold 0.99,31.9,elongated,0,FALSE,0,61,70,Microbrotula,Many-ray cusk,0,0,1,reef-associated,WaterAssumed,10,unknown,harmless,no special ability,0.5038999915122986
62425,Upeneus guttatus,52410,19.520000457763672,3.4700000286102295,0.3799999952316284,0.010964799672365189,0.11999999731779099,3.069999933242798,0.07349999994039536,0.5699999928474426,25,84,8,165,7.46246939051037,95.2320915949854,23.51884795757871,25.780337111597518,27.684939117568252,benthic,16,-0.33,25,4.900000095367432,1.905869960784912,1.399999976158142,0.5,High; decline threshold 0.99,12.6,fusiform / normal,0,FALSE,0,9,9,Upeneus,Twotone goatfish,0,0,1,demersal,WaterAssumed,24.73,high,harmless,no special ability,0.5
62645,Gobiodon prolixus,52658,3.950000047683716,3.299999952316284,0.4300000071525574,0.019952600821852684,0.17499999701976776,3.009999990463257,0.09049999713897705,1.7200000286102295,2,11,0,21,8.33296502299114,130.50373732414,24.7,28.4,29.3,benthic,3.240000009536743,-0.16,25,1.600000023841858,0.7968639731407166,0.6000000238418579,0.5,High; decline threshold 0.99,79.6,short and / or deep,0,FALSE,0,10,10,Gobiodon,Elongate coralgoby,0,0,1,reef-associated,FacultativeGenus,10,very high,harmless,no special ability,0.5
63031,Aseraggodes steinitzi,53109,4.389999866485596,3.2300000190734863,0.49000000953674316,0.00954992976039648,0.164000004529953,3.069999933242798,0.08609999716281891,1.6799999475479126,5,26,0,50,7.62795987709416,336.082858878074,24.607677787570832,26.23451734380902,28.444192357058856,benthic,3.5999999046325684,-0.16,25,1.600000023841858,0.7646120190620422,0.6000000238418579,0.5,High; decline threshold 0.99,74.5,short and / or deep,0,FALSE,0,58,62,Aseraggodes,Sinai goatfish,0,0,1,demersal,WaterAssumed,10,very high,harmless,no special ability,0.5
63096,Plectranthias klausewitzi,53176,6.710000038146973,3.4800000190734863,0.5699999928474426,0.0038904501125216484,0.17100000381469727,3.119999885559082,0.09000000357627869,1.2400000095367432,200,240,190,290,7.59832028417071,83.1308662329051,25.123875398332142,27.92020481833864,29.160135529962588,pelagic,5.5,-0.2,25,2.200000047683716,0.9893929958343506,0.800000011920929,0.5,High; decline threshold 0.99,57.8,elongated,0,FALSE,0,14,15,Plectranthias,Seychelles shrimpgoby,0,0,1,pelagic-oceanic,WaterAssumed,11.03,very high,harmless,no special ability,0.5
